ClosingTime,tx_count,hour,day_of_week,month,quarter,year,is_weekend
1989-08-11 16:00:00,947,16,4,8,3,1989,0
1989-08-11 17:00:00,943,17,4,8,3,1989,0
1989-08-11 18:00:00,944,18,4,8,3,1989,0
1989-08-11 19:00:00,946,19,4,8,3,1989,0
1989-08-11 20:00:00,947,20,4,8,3,1989,0
1989-08-11 21:00:00,945,21,4,8,3,1989,0
1989-08-11 22:00:00,943,22,4,8,3,1989,0
1989-08-11 23:00:00,943,23,4,8,3,1989,0
1989-08-12 00:00:00,941,0,5,8,3,1989,1
1989-08-12 01:00:00,940,1,5,8,3,1989,1
1989-08-12 02:00:00,938,2,5,8,3,1989,1
1989-08-12 03:00:00,936,3,5,8,3,1989,1
1989-08-12 04:00:00,941,4,5,8,3,1989,1
1989-08-12 05:00:00,941,5,5,8,3,1989,1
1989-08-12 06:00:00,938,6,5,8,3,1989,1
1989-08-12 07:00:00,929,7,5,8,3,1989,1
1989-08-12 08:00:00,936,8,5,8,3,1989,1
1989-08-12 09:00:00,941,9,5,8,3,1989,1
1989-08-12 10:00:00,933,10,5,8,3,1989,1
1989-08-12 11:00:00,928,11,5,8,3,1989,1
1989-08-12 12:00:00,928,12,5,8,3,1989,1
1989-08-12 13:00:00,946,13,5,8,3,1989,1
1989-08-12 14:00:00,936,14,5,8,3,1989,1
1989-08-12 15:00:00,942,15,5,8,3,1989,1
1989-08-12 16:00:00,943,16,5,8,3,1989,1
1989-08-12 17:00:00,939,17,5,8,3,1989,1
1989-08-12 18:00:00,948,18,5,8,3,1989,1
1989-08-12 19:00:00,954,19,5,8,3,1989,1
1989-08-12 20:00:00,953,20,5,8,3,1989,1
1989-08-12 21:00:00,945,21,5,8,3,1989,1
1989-08-12 22:00:00,951,22,5,8,3,1989,1
1989-08-12 23:00:00,948,23,5,8,3,1989,1
1989-08-13 00:00:00,955,0,6,8,3,1989,1
1989-08-13 01:00:00,960,1,6,8,3,1989,1
1989-08-13 02:00:00,953,2,6,8,3,1989,1
1989-08-13 03:00:00,964,3,6,8,3,1989,1
1989-08-13 04:00:00,967,4,6,8,3,1989,1
1989-08-13 05:00:00,961,5,6,8,3,1989,1
1989-08-13 06:00:00,954,6,6,8,3,1989,1
1989-08-13 07:00:00,951,7,6,8,3,1989,1
1989-08-13 08:00:00,955,8,6,8,3,1989,1
1989-08-13 09:00:00,947,9,6,8,3,1989,1
1989-08-13 10:00:00,938,10,6,8,3,1989,1
1989-08-13 11:00:00,963,11,6,8,3,1989,1
1989-08-13 12:00:00,957,12,6,8,3,1989,1
1989-08-13 13:00:00,945,13,6,8,3,1989,1
1989-08-13 14:00:00,951,14,6,8,3,1989,1
1989-08-13 15:00:00,940,15,6,8,3,1989,1
1989-08-13 16:00:00,953,16,6,8,3,1989,1
1989-08-13 17:00:00,958,17,6,8,3,1989,1
1989-08-13 18:00:00,961,18,6,8,3,1989,1
1989-08-13 19:00:00,961,19,6,8,3,1989,1
1989-08-13 20:00:00,960,20,6,8,3,1989,1
1989-08-13 21:00:00,958,21,6,8,3,1989,1
1989-08-13 22:00:00,959,22,6,8,3,1989,1
1989-08-13 23:00:00,965,23,6,8,3,1989,1
1989-08-14 00:00:00,965,0,0,8,3,1989,0
1989-08-14 01:00:00,950,1,0,8,3,1989,0
1989-08-14 02:00:00,937,2,0,8,3,1989,0
1989-08-14 03:00:00,948,3,0,8,3,1989,0
1989-08-14 04:00:00,956,4,0,8,3,1989,0
1989-08-14 05:00:00,958,5,0,8,3,1989,0
1989-08-14 06:00:00,956,6,0,8,3,1989,0
1989-08-14 07:00:00,949,7,0,8,3,1989,0
1989-08-14 08:00:00,930,8,0,8,3,1989,0
1989-08-14 09:00:00,929,9,0,8,3,1989,0
1989-08-14 10:00:00,934,10,0,8,3,1989,0
1989-08-14 11:00:00,960,11,0,8,3,1989,0
1989-08-14 12:00:00,952,12,0,8,3,1989,0
1989-08-14 13:00:00,952,13,0,8,3,1989,0
1989-08-14 14:00:00,935,14,0,8,3,1989,0
1989-08-14 15:00:00,948,15,0,8,3,1989,0
1989-08-14 16:00:00,935,16,0,8,3,1989,0
1989-08-14 17:00:00,918,17,0,8,3,1989,0
1989-08-14 18:00:00,931,18,0,8,3,1989,0
1989-08-14 19:00:00,927,19,0,8,3,1989,0
1989-08-14 20:00:00,943,20,0,8,3,1989,0
1989-08-14 21:00:00,939,21,0,8,3,1989,0
1989-08-14 22:00:00,949,22,0,8,3,1989,0
1989-08-14 23:00:00,942,23,0,8,3,1989,0
1989-08-15 00:00:00,941,0,1,8,3,1989,0
1989-08-15 01:00:00,950,1,1,8,3,1989,0
1989-08-15 02:00:00,939,2,1,8,3,1989,0
1989-08-15 03:00:00,924,3,1,8,3,1989,0
1989-08-15 04:00:00,921,4,1,8,3,1989,0
1989-08-15 05:00:00,933,5,1,8,3,1989,0
1989-08-15 06:00:00,927,6,1,8,3,1989,0
1989-08-15 07:00:00,927,7,1,8,3,1989,0
1989-08-15 08:00:00,927,8,1,8,3,1989,0
1989-08-15 09:00:00,925,9,1,8,3,1989,0
1989-08-15 10:00:00,938,10,1,8,3,1989,0
1989-08-15 11:00:00,937,11,1,8,3,1989,0
1989-08-15 12:00:00,930,12,1,8,3,1989,0
1989-08-15 13:00:00,932,13,1,8,3,1989,0
1989-08-15 14:00:00,934,14,1,8,3,1989,0
1989-08-15 15:00:00,937,15,1,8,3,1989,0
1989-08-15 16:00:00,935,16,1,8,3,1989,0
1989-08-15 17:00:00,939,17,1,8,3,1989,0
1989-08-15 18:00:00,939,18,1,8,3,1989,0
1989-08-15 19:00:00,936,19,1,8,3,1989,0
1989-08-15 20:00:00,927,20,1,8,3,1989,0
1989-08-15 21:00:00,933,21,1,8,3,1989,0
1989-08-15 22:00:00,929,22,1,8,3,1989,0
1989-08-15 23:00:00,925,23,1,8,3,1989,0
1989-08-16 00:00:00,934,0,2,8,3,1989,0
1989-08-16 01:00:00,937,1,2,8,3,1989,0
1989-08-16 02:00:00,932,2,2,8,3,1989,0
1989-08-16 03:00:00,940,3,2,8,3,1989,0
1989-08-16 04:00:00,930,4,2,8,3,1989,0
1989-08-16 05:00:00,922,5,2,8,3,1989,0
1989-08-16 06:00:00,934,6,2,8,3,1989,0
1989-08-16 07:00:00,923,7,2,8,3,1989,0
1989-08-16 08:00:00,923,8,2,8,3,1989,0
1989-08-16 09:00:00,916,9,2,8,3,1989,0
1989-08-16 10:00:00,934,10,2,8,3,1989,0
1989-08-16 11:00:00,936,11,2,8,3,1989,0
1989-08-16 12:00:00,928,12,2,8,3,1989,0
1989-08-16 13:00:00,930,13,2,8,3,1989,0
1989-08-16 14:00:00,937,14,2,8,3,1989,0
1989-08-16 15:00:00,943,15,2,8,3,1989,0
1989-08-16 16:00:00,941,16,2,8,3,1989,0
1989-08-16 17:00:00,956,17,2,8,3,1989,0
1989-08-16 18:00:00,954,18,2,8,3,1989,0
1989-08-16 19:00:00,956,19,2,8,3,1989,0
1989-08-16 20:00:00,956,20,2,8,3,1989,0
1989-08-16 21:00:00,954,21,2,8,3,1989,0
1989-08-16 22:00:00,956,22,2,8,3,1989,0
1989-08-16 23:00:00,955,23,2,8,3,1989,0
1989-08-17 00:00:00,955,0,3,8,3,1989,0
1989-08-17 01:00:00,963,1,3,8,3,1989,0
1989-08-17 02:00:00,974,2,3,8,3,1989,0
1989-08-17 03:00:00,967,3,3,8,3,1989,0
1989-08-17 04:00:00,932,4,3,8,3,1989,0
1989-08-17 05:00:00,931,5,3,8,3,1989,0
1989-08-17 06:00:00,932,6,3,8,3,1989,0
1989-08-17 07:00:00,933,7,3,8,3,1989,0
1989-08-17 08:00:00,934,8,3,8,3,1989,0
1989-08-17 09:00:00,935,9,3,8,3,1989,0
1989-08-17 10:00:00,934,10,3,8,3,1989,0
1989-08-17 11:00:00,931,11,3,8,3,1989,0
1989-08-17 12:00:00,933,12,3,8,3,1989,0
1989-08-17 13:00:00,937,13,3,8,3,1989,0
1989-08-17 14:00:00,927,14,3,8,3,1989,0
1989-08-17 15:00:00,931,15,3,8,3,1989,0
1989-08-17 16:00:00,935,16,3,8,3,1989,0
1989-08-17 17:00:00,927,17,3,8,3,1989,0
1989-08-17 18:00:00,932,18,3,8,3,1989,0
1989-08-17 19:00:00,929,19,3,8,3,1989,0
1989-08-17 20:00:00,934,20,3,8,3,1989,0
1989-08-17 21:00:00,936,21,3,8,3,1989,0
1989-08-17 22:00:00,931,22,3,8,3,1989,0
1989-08-17 23:00:00,925,23,3,8,3,1989,0
1989-08-18 00:00:00,926,0,4,8,3,1989,0
1989-08-18 01:00:00,931,1,4,8,3,1989,0
1989-08-18 02:00:00,930,2,4,8,3,1989,0
1989-08-18 03:00:00,931,3,4,8,3,1989,0
1989-08-18 04:00:00,928,4,4,8,3,1989,0
1989-08-18 05:00:00,931,5,4,8,3,1989,0
1989-08-18 06:00:00,931,6,4,8,3,1989,0
1989-08-18 07:00:00,932,7,4,8,3,1989,0
1989-08-18 08:00:00,926,8,4,8,3,1989,0
1989-08-18 09:00:00,922,9,4,8,3,1989,0
1989-08-18 10:00:00,919,10,4,8,3,1989,0
1989-08-18 11:00:00,924,11,4,8,3,1989,0
1989-08-18 12:00:00,919,12,4,8,3,1989,0
1989-08-18 13:00:00,926,13,4,8,3,1989,0
1989-08-18 14:00:00,933,14,4,8,3,1989,0
1989-08-18 15:00:00,928,15,4,8,3,1989,0
1989-08-18 16:00:00,928,16,4,8,3,1989,0
1989-08-18 17:00:00,928,17,4,8,3,1989,0
1989-08-18 18:00:00,932,18,4,8,3,1989,0
1989-08-18 19:00:00,933,19,4,8,3,1989,0
1989-08-18 20:00:00,932,20,4,8,3,1989,0
1989-08-18 21:00:00,932,21,4,8,3,1989,0
1989-08-18 22:00:00,930,22,4,8,3,1989,0
1989-08-18 23:00:00,930,23,4,8,3,1989,0
1989-08-19 00:00:00,933,0,5,8,3,1989,1
1989-08-19 01:00:00,935,1,5,8,3,1989,1
1989-08-19 02:00:00,929,2,5,8,3,1989,1
1989-08-19 03:00:00,928,3,5,8,3,1989,1
1989-08-19 04:00:00,930,4,5,8,3,1989,1
1989-08-19 05:00:00,932,5,5,8,3,1989,1
1989-08-19 06:00:00,930,6,5,8,3,1989,1
1989-08-19 07:00:00,928,7,5,8,3,1989,1
1989-08-19 08:00:00,929,8,5,8,3,1989,1
1989-08-19 09:00:00,929,9,5,8,3,1989,1
1989-08-19 10:00:00,928,10,5,8,3,1989,1
1989-08-19 11:00:00,930,11,5,8,3,1989,1
1989-08-19 12:00:00,932,12,5,8,3,1989,1
1989-08-19 13:00:00,925,13,5,8,3,1989,1
1989-08-19 14:00:00,926,14,5,8,3,1989,1
1989-08-19 15:00:00,923,15,5,8,3,1989,1
1989-08-19 16:00:00,923,16,5,8,3,1989,1
1989-08-19 17:00:00,926,17,5,8,3,1989,1
1989-08-19 18:00:00,922,18,5,8,3,1989,1
1989-08-19 19:00:00,928,19,5,8,3,1989,1
1989-08-19 20:00:00,927,20,5,8,3,1989,1
1989-08-19 21:00:00,931,21,5,8,3,1989,1
1989-08-19 22:00:00,926,22,5,8,3,1989,1
1989-08-19 23:00:00,926,23,5,8,3,1989,1
1989-08-20 00:00:00,928,0,6,8,3,1989,1
1989-08-20 01:00:00,934,1,6,8,3,1989,1
1989-08-20 02:00:00,928,2,6,8,3,1989,1
1989-08-20 03:00:00,929,3,6,8,3,1989,1
1989-08-20 04:00:00,927,4,6,8,3,1989,1
1989-08-20 05:00:00,927,5,6,8,3,1989,1
1989-08-20 06:00:00,927,6,6,8,3,1989,1
1989-08-20 07:00:00,926,7,6,8,3,1989,1
1989-08-20 08:00:00,924,8,6,8,3,1989,1
1989-08-20 09:00:00,925,9,6,8,3,1989,1
1989-08-20 10:00:00,922,10,6,8,3,1989,1
1989-08-20 11:00:00,924,11,6,8,3,1989,1
1989-08-20 12:00:00,927,12,6,8,3,1989,1
1989-08-20 13:00:00,927,13,6,8,3,1989,1
1989-08-20 14:00:00,927,14,6,8,3,1989,1
1989-08-20 15:00:00,926,15,6,8,3,1989,1
1989-08-20 16:00:00,929,16,6,8,3,1989,1
1989-08-20 17:00:00,930,17,6,8,3,1989,1
1989-08-20 18:00:00,931,18,6,8,3,1989,1
1989-08-20 19:00:00,933,19,6,8,3,1989,1
1989-08-20 20:00:00,933,20,6,8,3,1989,1
1989-08-20 21:00:00,933,21,6,8,3,1989,1
1989-08-20 22:00:00,928,22,6,8,3,1989,1
1989-08-20 23:00:00,928,23,6,8,3,1989,1
1989-08-21 00:00:00,925,0,0,8,3,1989,0
1989-08-21 01:00:00,928,1,0,8,3,1989,0
1989-08-21 02:00:00,933,2,0,8,3,1989,0
1989-08-21 03:00:00,929,3,0,8,3,1989,0
1989-08-21 04:00:00,932,4,0,8,3,1989,0
1989-08-21 05:00:00,925,5,0,8,3,1989,0
1989-08-21 06:00:00,926,6,0,8,3,1989,0
1989-08-21 07:00:00,928,7,0,8,3,1989,0
1989-08-21 08:00:00,926,8,0,8,3,1989,0
1989-08-21 09:00:00,925,9,0,8,3,1989,0
1989-08-21 10:00:00,922,10,0,8,3,1989,0
1989-08-21 11:00:00,926,11,0,8,3,1989,0
1989-08-21 12:00:00,922,12,0,8,3,1989,0
1989-08-21 13:00:00,925,13,0,8,3,1989,0
1989-08-21 14:00:00,920,14,0,8,3,1989,0
1989-08-21 15:00:00,928,15,0,8,3,1989,0
1989-08-21 16:00:00,921,16,0,8,3,1989,0
1989-08-21 17:00:00,921,17,0,8,3,1989,0
1989-08-21 18:00:00,930,18,0,8,3,1989,0
1989-08-21 19:00:00,930,19,0,8,3,1989,0
1989-08-21 20:00:00,926,20,0,8,3,1989,0
1989-08-21 21:00:00,922,21,0,8,3,1989,0
1989-08-21 22:00:00,923,22,0,8,3,1989,0
1989-08-21 23:00:00,923,23,0,8,3,1989,0
1989-08-22 00:00:00,923,0,1,8,3,1989,0
1989-08-22 01:00:00,921,1,1,8,3,1989,0
1989-08-22 02:00:00,923,2,1,8,3,1989,0
1989-08-22 03:00:00,926,3,1,8,3,1989,0
1989-08-22 04:00:00,925,4,1,8,3,1989,0
1989-08-22 05:00:00,930,5,1,8,3,1989,0
1989-08-22 06:00:00,930,6,1,8,3,1989,0
1989-08-22 07:00:00,925,7,1,8,3,1989,0
1989-08-22 08:00:00,923,8,1,8,3,1989,0
1989-08-22 09:00:00,930,9,1,8,3,1989,0
1989-08-22 10:00:00,926,10,1,8,3,1989,0
1989-08-22 11:00:00,927,11,1,8,3,1989,0
1989-08-22 12:00:00,927,12,1,8,3,1989,0
1989-08-22 13:00:00,931,13,1,8,3,1989,0
1989-08-22 14:00:00,926,14,1,8,3,1989,0
1989-08-22 15:00:00,929,15,1,8,3,1989,0
1989-08-22 16:00:00,929,16,1,8,3,1989,0
1989-08-22 17:00:00,925,17,1,8,3,1989,0
1989-08-22 18:00:00,924,18,1,8,3,1989,0
1989-08-22 19:00:00,924,19,1,8,3,1989,0
1989-08-22 20:00:00,919,20,1,8,3,1989,0
1989-08-22 21:00:00,918,21,1,8,3,1989,0
1989-08-22 22:00:00,913,22,1,8,3,1989,0
1989-08-22 23:00:00,919,23,1,8,3,1989,0
1989-08-23 00:00:00,924,0,2,8,3,1989,0
1989-08-23 01:00:00,928,1,2,8,3,1989,0
1989-08-23 02:00:00,936,2,2,8,3,1989,0
1989-08-23 03:00:00,928,3,2,8,3,1989,0
1989-08-23 04:00:00,923,4,2,8,3,1989,0
1989-08-23 05:00:00,925,5,2,8,3,1989,0
1989-08-23 06:00:00,928,6,2,8,3,1989,0
1989-08-23 07:00:00,932,7,2,8,3,1989,0
1989-08-23 08:00:00,924,8,2,8,3,1989,0
1989-08-23 09:00:00,923,9,2,8,3,1989,0
1989-08-23 10:00:00,924,10,2,8,3,1989,0
1989-08-23 11:00:00,922,11,2,8,3,1989,0
1989-08-23 12:00:00,921,12,2,8,3,1989,0
1989-08-23 13:00:00,927,13,2,8,3,1989,0
1989-08-23 14:00:00,918,14,2,8,3,1989,0
1989-08-23 15:00:00,922,15,2,8,3,1989,0
1989-08-23 16:00:00,922,16,2,8,3,1989,0
1989-08-23 17:00:00,922,17,2,8,3,1989,0
1989-08-23 18:00:00,921,18,2,8,3,1989,0
1989-08-23 19:00:00,924,19,2,8,3,1989,0
1989-08-23 20:00:00,921,20,2,8,3,1989,0
1989-08-23 21:00:00,922,21,2,8,3,1989,0
1989-08-23 22:00:00,922,22,2,8,3,1989,0
1989-08-23 23:00:00,922,23,2,8,3,1989,0
1989-08-24 00:00:00,923,0,3,8,3,1989,0
1989-08-24 01:00:00,921,1,3,8,3,1989,0
1989-08-24 02:00:00,919,2,3,8,3,1989,0
1989-08-24 03:00:00,920,3,3,8,3,1989,0
1989-08-24 04:00:00,922,4,3,8,3,1989,0
1989-08-24 05:00:00,920,5,3,8,3,1989,0
1989-08-24 06:00:00,917,6,3,8,3,1989,0
1989-08-24 07:00:00,922,7,3,8,3,1989,0
1989-08-24 08:00:00,918,8,3,8,3,1989,0
1989-08-24 09:00:00,917,9,3,8,3,1989,0
1989-08-24 10:00:00,921,10,3,8,3,1989,0
1989-08-24 11:00:00,919,11,3,8,3,1989,0
1989-08-24 12:00:00,923,12,3,8,3,1989,0
1989-08-24 13:00:00,921,13,3,8,3,1989,0
1989-08-24 14:00:00,923,14,3,8,3,1989,0
1989-08-24 15:00:00,924,15,3,8,3,1989,0
1989-08-24 16:00:00,919,16,3,8,3,1989,0
1989-08-24 17:00:00,916,17,3,8,3,1989,0
1989-08-24 18:00:00,920,18,3,8,3,1989,0
1989-08-24 19:00:00,922,19,3,8,3,1989,0
1989-08-24 20:00:00,923,20,3,8,3,1989,0
1989-08-24 21:00:00,921,21,3,8,3,1989,0
1989-08-24 22:00:00,924,22,3,8,3,1989,0
1989-08-24 23:00:00,923,23,3,8,3,1989,0
1989-08-25 00:00:00,923,0,4,8,3,1989,0
1989-08-25 01:00:00,921,1,4,8,3,1989,0
1989-08-25 02:00:00,924,2,4,8,3,1989,0
1989-08-25 03:00:00,925,3,4,8,3,1989,0
1989-08-25 04:00:00,925,4,4,8,3,1989,0
1989-08-25 05:00:00,923,5,4,8,3,1989,0
1989-08-25 06:00:00,923,6,4,8,3,1989,0
1989-08-25 07:00:00,919,7,4,8,3,1989,0
1989-08-25 08:00:00,924,8,4,8,3,1989,0
1989-08-25 09:00:00,924,9,4,8,3,1989,0
1989-08-25 10:00:00,923,10,4,8,3,1989,0
1989-08-25 11:00:00,923,11,4,8,3,1989,0
1989-08-25 12:00:00,922,12,4,8,3,1989,0
1989-08-25 13:00:00,921,13,4,8,3,1989,0
1989-08-25 14:00:00,922,14,4,8,3,1989,0
1989-08-25 15:00:00,919,15,4,8,3,1989,0
1989-08-25 16:00:00,922,16,4,8,3,1989,0
1989-08-25 17:00:00,924,17,4,8,3,1989,0
1989-08-25 18:00:00,927,18,4,8,3,1989,0
1989-08-25 19:00:00,920,19,4,8,3,1989,0
1989-08-25 20:00:00,928,20,4,8,3,1989,0
1989-08-25 21:00:00,923,21,4,8,3,1989,0
1989-08-25 22:00:00,921,22,4,8,3,1989,0
1989-08-25 23:00:00,923,23,4,8,3,1989,0
1989-08-26 00:00:00,920,0,5,8,3,1989,1
1989-08-26 01:00:00,923,1,5,8,3,1989,1
1989-08-26 02:00:00,921,2,5,8,3,1989,1
1989-08-26 03:00:00,920,3,5,8,3,1989,1
1989-08-26 04:00:00,913,4,5,8,3,1989,1
1989-08-26 05:00:00,916,5,5,8,3,1989,1
1989-08-26 06:00:00,916,6,5,8,3,1989,1
1989-08-26 07:00:00,925,7,5,8,3,1989,1
1989-08-26 08:00:00,920,8,5,8,3,1989,1
1989-08-26 09:00:00,920,9,5,8,3,1989,1
1989-08-26 10:00:00,918,10,5,8,3,1989,1
1989-08-26 11:00:00,913,11,5,8,3,1989,1
1989-08-26 12:00:00,920,12,5,8,3,1989,1
1989-08-26 13:00:00,920,13,5,8,3,1989,1
1989-08-26 14:00:00,922,14,5,8,3,1989,1
1989-08-26 15:00:00,920,15,5,8,3,1989,1
1989-08-26 16:00:00,920,16,5,8,3,1989,1
1989-08-26 17:00:00,918,17,5,8,3,1989,1
1989-08-26 18:00:00,917,18,5,8,3,1989,1
1989-08-26 19:00:00,915,19,5,8,3,1989,1
1989-08-26 20:00:00,918,20,5,8,3,1989,1
1989-08-26 21:00:00,915,21,5,8,3,1989,1
1989-08-26 22:00:00,918,22,5,8,3,1989,1
1989-08-26 23:00:00,922,23,5,8,3,1989,1
1989-08-27 00:00:00,915,0,6,8,3,1989,1
1989-08-27 01:00:00,916,1,6,8,3,1989,1
1989-08-27 02:00:00,924,2,6,8,3,1989,1
1989-08-27 03:00:00,918,3,6,8,3,1989,1
1989-08-27 04:00:00,919,4,6,8,3,1989,1
1989-08-27 05:00:00,920,5,6,8,3,1989,1
1989-08-27 06:00:00,919,6,6,8,3,1989,1
1989-08-27 07:00:00,921,7,6,8,3,1989,1
1989-08-27 08:00:00,923,8,6,8,3,1989,1
1989-08-27 09:00:00,919,9,6,8,3,1989,1
1989-08-27 10:00:00,921,10,6,8,3,1989,1
1989-08-27 11:00:00,917,11,6,8,3,1989,1
1989-08-27 12:00:00,920,12,6,8,3,1989,1
1989-08-27 13:00:00,918,13,6,8,3,1989,1
1989-08-27 14:00:00,921,14,6,8,3,1989,1
1989-08-27 15:00:00,920,15,6,8,3,1989,1
1989-08-27 16:00:00,922,16,6,8,3,1989,1
1989-08-27 17:00:00,916,17,6,8,3,1989,1
1989-08-27 18:00:00,923,18,6,8,3,1989,1
1989-08-27 19:00:00,925,19,6,8,3,1989,1
1989-08-27 20:00:00,925,20,6,8,3,1989,1
1989-08-27 21:00:00,926,21,6,8,3,1989,1
1989-08-27 22:00:00,925,22,6,8,3,1989,1
1989-08-27 23:00:00,920,23,6,8,3,1989,1
1989-08-28 00:00:00,921,0,0,8,3,1989,0
1989-08-28 01:00:00,924,1,0,8,3,1989,0
1989-08-28 02:00:00,924,2,0,8,3,1989,0
1989-08-28 03:00:00,923,3,0,8,3,1989,0
1989-08-28 04:00:00,924,4,0,8,3,1989,0
1989-08-28 05:00:00,926,5,0,8,3,1989,0
1989-08-28 06:00:00,938,6,0,8,3,1989,0
1989-08-28 07:00:00,942,7,0,8,3,1989,0
1989-08-28 08:00:00,923,8,0,8,3,1989,0
1989-08-28 09:00:00,925,9,0,8,3,1989,0
1989-08-28 10:00:00,930,10,0,8,3,1989,0
1989-08-28 11:00:00,925,11,0,8,3,1989,0
1989-08-28 12:00:00,925,12,0,8,3,1989,0
1989-08-28 13:00:00,924,13,0,8,3,1989,0
1989-08-28 14:00:00,924,14,0,8,3,1989,0
1989-08-28 15:00:00,921,15,0,8,3,1989,0
1989-08-28 16:00:00,925,16,0,8,3,1989,0
1989-08-28 17:00:00,925,17,0,8,3,1989,0
1989-08-28 18:00:00,916,18,0,8,3,1989,0
1989-08-28 19:00:00,923,19,0,8,3,1989,0
1989-08-28 20:00:00,925,20,0,8,3,1989,0
1989-08-28 21:00:00,931,21,0,8,3,1989,0
1989-08-28 22:00:00,930,22,0,8,3,1989,0
1989-08-28 23:00:00,929,23,0,8,3,1989,0
1989-08-29 00:00:00,926,0,1,8,3,1989,0
1989-08-29 01:00:00,927,1,1,8,3,1989,0
1989-08-29 02:00:00,926,2,1,8,3,1989,0
1989-08-29 03:00:00,921,3,1,8,3,1989,0
1989-08-29 04:00:00,924,4,1,8,3,1989,0
1989-08-29 05:00:00,922,5,1,8,3,1989,0
1989-08-29 06:00:00,922,6,1,8,3,1989,0
1989-08-29 07:00:00,920,7,1,8,3,1989,0
1989-08-29 08:00:00,922,8,1,8,3,1989,0
1989-08-29 09:00:00,930,9,1,8,3,1989,0
1989-08-29 10:00:00,928,10,1,8,3,1989,0
1989-08-29 11:00:00,932,11,1,8,3,1989,0
1989-08-29 12:00:00,928,12,1,8,3,1989,0
1989-08-29 13:00:00,930,13,1,8,3,1989,0
1989-08-29 14:00:00,932,14,1,8,3,1989,0
1989-08-29 15:00:00,928,15,1,8,3,1989,0
1989-08-29 16:00:00,927,16,1,8,3,1989,0
1989-08-29 17:00:00,924,17,1,8,3,1989,0
1989-08-29 18:00:00,927,18,1,8,3,1989,0
1989-08-29 19:00:00,924,19,1,8,3,1989,0
1989-08-29 20:00:00,926,20,1,8,3,1989,0
1989-08-29 21:00:00,926,21,1,8,3,1989,0
1989-08-29 22:00:00,926,22,1,8,3,1989,0
1989-08-29 23:00:00,928,23,1,8,3,1989,0
1989-08-30 00:00:00,934,0,2,8,3,1989,0
1989-08-30 01:00:00,925,1,2,8,3,1989,0
1989-08-30 02:00:00,929,2,2,8,3,1989,0
1989-08-30 03:00:00,932,3,2,8,3,1989,0
1989-08-30 04:00:00,930,4,2,8,3,1989,0
1989-08-30 05:00:00,933,5,2,8,3,1989,0
1989-08-30 06:00:00,934,6,2,8,3,1989,0
1989-08-30 07:00:00,928,7,2,8,3,1989,0
1989-08-30 08:00:00,926,8,2,8,3,1989,0
1989-08-30 09:00:00,926,9,2,8,3,1989,0
1989-08-30 10:00:00,937,10,2,8,3,1989,0
1989-08-30 11:00:00,940,11,2,8,3,1989,0
1989-08-30 12:00:00,941,12,2,8,3,1989,0
1989-08-30 13:00:00,929,13,2,8,3,1989,0
1989-08-30 14:00:00,928,14,2,8,3,1989,0
1989-08-30 15:00:00,926,15,2,8,3,1989,0
1989-08-30 16:00:00,930,16,2,8,3,1989,0
1989-08-30 17:00:00,930,17,2,8,3,1989,0
1989-08-30 18:00:00,928,18,2,8,3,1989,0
1989-08-30 19:00:00,919,19,2,8,3,1989,0
1989-08-30 20:00:00,923,20,2,8,3,1989,0
1989-08-30 21:00:00,938,21,2,8,3,1989,0
1989-08-30 22:00:00,931,22,2,8,3,1989,0
1989-08-30 23:00:00,935,23,2,8,3,1989,0
1989-08-31 00:00:00,928,0,3,8,3,1989,0
1989-08-31 01:00:00,926,1,3,8,3,1989,0
1989-08-31 02:00:00,929,2,3,8,3,1989,0
1989-08-31 03:00:00,927,3,3,8,3,1989,0
1989-08-31 04:00:00,928,4,3,8,3,1989,0
1989-08-31 05:00:00,929,5,3,8,3,1989,0
1989-08-31 06:00:00,923,6,3,8,3,1989,0
1989-08-31 07:00:00,924,7,3,8,3,1989,0
1989-08-31 08:00:00,923,8,3,8,3,1989,0
1989-08-31 09:00:00,924,9,3,8,3,1989,0
1989-08-31 10:00:00,925,10,3,8,3,1989,0
1989-08-31 11:00:00,930,11,3,8,3,1989,0
1989-08-31 12:00:00,929,12,3,8,3,1989,0
1989-08-31 13:00:00,927,13,3,8,3,1989,0
1989-08-31 14:00:00,925,14,3,8,3,1989,0
1989-08-31 15:00:00,922,15,3,8,3,1989,0
1989-08-31 16:00:00,924,16,3,8,3,1989,0
1989-08-31 17:00:00,927,17,3,8,3,1989,0
1989-08-31 18:00:00,929,18,3,8,3,1989,0
1989-08-31 19:00:00,927,19,3,8,3,1989,0
1989-08-31 20:00:00,921,20,3,8,3,1989,0
1989-08-31 21:00:00,924,21,3,8,3,1989,0
1989-08-31 22:00:00,927,22,3,8,3,1989,0
1989-08-31 23:00:00,938,23,3,8,3,1989,0
1989-09-01 00:00:00,936,0,4,9,3,1989,0
1989-09-01 01:00:00,932,1,4,9,3,1989,0
1989-09-01 02:00:00,931,2,4,9,3,1989,0
1989-09-01 03:00:00,929,3,4,9,3,1989,0
1989-09-01 04:00:00,931,4,4,9,3,1989,0
1989-09-01 05:00:00,938,5,4,9,3,1989,0
1989-09-01 06:00:00,932,6,4,9,3,1989,0
1989-09-01 07:00:00,937,7,4,9,3,1989,0
1989-09-01 08:00:00,935,8,4,9,3,1989,0
1989-09-01 09:00:00,944,9,4,9,3,1989,0
